"100 Years of Military Music","84","Dänemark","Danica DCD 8157","","","KOB","","","","","","","Danica","",""
"Band Solos","85","Dänemark","Rondo RCD 8324","","dkbandsolos","KOB","","","","","","","Rondo","",""
"Concert Band Music","86","Dänemark","Rondo RCD 8331","","dkconcertbandmusicdanish","KOB","","","","","","","Rondo","",""
"Contemporary Concert Band Music","87","Dänemark","Rondo RCD 8340","","dkcontemporary","KOB","","","","","","","Rondo","",""
"Fynske Livregiments Musikkorps spiller Klassig og Rytmisk","88","Dänemark","FLRCD 003","","","KOB","","","","","","","FLRCD","",""
"Taffelmusik ved Det Danske Hof","89","Dänemark","EMI 75 45 562","","","KOB","","","","","","","EMI","",""
"That's Entertainment","90","Dänemark","Rondo RCD-8388 ","»Maximum Overdrive« ist unter dem Titel »March Americana« bei Johan de Meijs Verlag »Amstel Music« neu erschienen.","dkthatsentertainment","KOB","","","","","","","Rondo","",""
"The Lord of the Rings / Divertimento","91","Dänemark","Rondo RCD 8346","","dkdivertimento","KOB","","","","","","","Rondo","",""
"Trombone Concepts ","92","Dänemark","Rondo RCD-8349","","dktromboneconcepts","KOB","","","","","","","Rondo","",""
"...im Konzert","93","Deutschland","Amos 5753","","","KOB","","","","","","","Amos","",""
"100 Jahre ","94","Deutschland","Musikverein Altenmittlau","","d100jahrealtenmittlau","KOBVOB","Vereine","15,00","LC6314","","","","Altenmittlau","7.67","1:07:19"
"100 Jahre  ","95","Deutschland","Tonstudio Maryland","","d100jahreeltingen","KOB","","","","","","","Maryland","",""
"20 Jahre Landesblasorchester Baden-Württemberg","1634","Deutschland","Bauer ACD","Live-Dokumentation eines Konzerts vom 8.11. 1998 in Göppingen. Am Ende des ersten Jahres der Zusammenarbeit von Walter Ratzek und dem Landesblasorchester Baden-Württemberg kann man eigentlich nur optimistisch in die Zukunft schauen.","d20jahrelbolbw","KOB","Bauer Studios","39,90","ACD6034","","","","Bauer","20.4","1:14:09"
"20 Jahre Verbandsjugendorchester Karlsruhe","96","Deutschland","Bauer BCD 7092-3","Das VJO Karlsruhe war Mitte der 70er Jahre eines der ersten deutschen Auswahl-Blasorchester. Manfred Keller, der das Orchester gründete und bis zu seinem unerwartet frühen Tod 1995 auch leitete, präsentiert hier die letzten auf Tonträger eingespielten Ergebnisse seiner herausragenden Arbeit.","dvjoka20","KOB","","","","","","","Bauer","",""
"40 Jahre Heeresmusikkorps 300","1635","Deutschland","Bauer BCD 7132-3","","d40jahrehk300","KOB","Bauer Studios","29,90","BCD7132-3","","","","Bauer","15.29",""
"5. Gemeinschaftskonzert Blasmusik-Kreisverband Ludwigsburg","97","Deutschland","Bauer BCD 7203","","dt5gemeinschaftskonzert","KOB","","","","","","","Bauer","",""
"Aerophonie","98","Deutschland","Mons MR 725-725","Die CD überzeugt durch Literaturauswahl sowie jugendlich-frisches Musizieren auf hohem Niveau. Unter diesen Gesichtspunkte sowie im Ergebnis – als Meßlatte für engagierte Arbeit in der Blasmusikszene – kommt dieser Einspielung ein hoher Stellenwert zu, auch im internationalen Vergleich.","daerophonie","KOBBRB","","","","","","","MONS","",""
"ASM Blasmusik-Serie 12","99","Deutschland","ASM","","","KOBVOB","","","","","","","ASM","","0:41:17"
"ASM Blasmusik-Serie 14","100","Deutschland","ASM","","","KOBVOB","","","","","","","ASM","","0:43:22"
"ASM Blasmusik-Serie 16","101","Deutschland","ASM","","dmemmingen","KOB","","","","","","","ASM","","0:36:10"
"ASM Blasmusik-Serie 17","102","Deutschland","ASM","","","KOBVOB","","","","","","","ASM","","0:37:36"
"ASM Blasmusik-Serie 18 – Titanic","103","Deutschland","ASM","","dasm18titanic","KOB","","","","","","","ASM","","0:45:12"
"ASM Blasmusik-Serie 2","104","Deutschland","ASM","","","KOB","","","","","","","ASM","",""
"ASM Blasmusik-Serie 20","105","Deutschland","ASM","","","KOBVOB","","","","","","","ASM","","0:36:56"
"ASM Blasmusik-Serie 24","106","Deutschland","ASM","","","VOBKOB","","","","","","","ASM","","0:43:19"
"ASM Blasmusik-Serie 27","107","Deutschland","ASM","","dsjbo","KOB","","","","","","","ASM","","0:49:12"
"ASM Blasmusik-Serie 28","108","Deutschland","ASM","Die Blasmusik-Serie des Allgäu-Schwäbischen Musikbundes wurde 1992 zunächst als MC-, bald auch als CD-Edition ins Leben gerufen. Aufgeführt sind hier nur diejenigen CDs, auf denen die konzertante Blasmusik mehr als nur eine Nebenrolle spielt.","","KOB","","","","","","","ASM","","1:02:25"
"ASM Blasmusik-Serie 5 – Dynamik","109","Deutschland","","","dtdynamikwertingen","KOBSON","Vereine","30,00","SKW01","","1","","","15.34","0:45:48"
"Baden-Württemberg Live","110","Deutschland","Kürnbach","Baden-Württemberg ist nicht nur in wirtschaftlicher Hinsicht ein »Musterländle«. Auch die blasmusikalische Jugendarbeit trägt inzwischen sehr gute Früchte, wovon sich die Hörer dieser CD ein eindrucksvolles Bild machen können.","dlivebw","KOB","Vereine","29,00","SM962128","","","01.07.99","Kürnbach","14.83","1:09:06"
"Banda 2","1636","Deutschland","Bauer ACD 6028","Fortsetzung der CD »Verdi und die Banda« (Anmerkungen siehe dort) auf gleichem Niveau.","dbanda2stuttgart","KOB","Carpe Diem Musikverlag","39,90","ACD6028","","","","Bauer","20.4",""
"Bayrisch Blau  ","111","Deutschland","Amos 5853","Originelle Zusammenstellung selten gespielter bayerischer Märsche.","dbayrischblaulw1","KOB","Amos","34,00","5853","","","","Amos","17.38",""
"Bayrisch Blau ","112","Deutschland","Balance 9409-1","Weitestgehend hörenswerte Einspielung eines der zahlreichen gut geführten süddeutschen Vereinsorchester. Die Abfolge der Titel ist etwas konfus, aber glücklicherweise kann man diese bei den meisten CD-Playern programmieren.","dbayerischblau2","KOB","","15,00","9409-1","","","","balance","7.67","1:01:06"
"Bilder einer Ausstellung","113","Deutschland","La Tromba","","dbilderausstellung","KOB","","","","","","","La Tromba","",""
"Blasmusik à la carte ","1637","Deutschland","Koch International 322 798 F1","","dalacarte","KOBVOB","Bauer Studios","29,90","BCD7141-3","","","","KOCH","15.29",""
"Blasmusik aus Nördlingen","114","Deutschland","Bauer BCD 7133-3","","dnoerdlingen","KOB","","","","","","","Bauer","",""
"Blasmusik im Wandel der Zeit","115","Deutschland","LMR Bad.-Württ.","","dburladingen","KOB","","","","","","","LMR Bad.-Württ.","",""
"Blasorchester Kolleg St. Thomas","116","Deutschland","Schnabel","Dieses Schülerblasorchester ist speziell in den Unterstimmen sehr dünn besetzt. Bei den zahlreichen klassischen Transkriptionen handelt es sich in der Regel um vereinfachte und verkürzte Fassungen, wie sie auf dem amerikanischen Markt für die »beginning bands« gang und gäbe sind.","dblasorchesterthomas","KOB","","","","","","","Schnabel","",""
"Blasorchester Lure","117","Deutschland","Winzer","Das 1987 gegründete Auswahlorchester aus dem südbadischen Raum präsentiert sich mit einem sinfonischen Programm ohne große Kompromisse. Neben »Donaueschingen«-Klassikern wie der Komposition von Gál stehen neue, speziell für das Orchester komponierte Werke wie »Ein Aufriß«, »Lurelei« oder »Praelurium«.","dlure","KOB","","","","","","","Winzer","",""
"Blasorchester Massenheim","118","Deutschland","Blank","","dmassenheim","KOB","","","","","","","Blank","",""
"Blasorchester und Blechbläsersextett des Freiherr-von-Stein-Gymnasiums Betzdorf-Kirchen ","119","Deutschland","Bätzing","Dank der Initiative von Rudolf Bätzing gibt es in Betzdorf-Kirchen (nordöstliches Rheinland-Pfalz) eines der wenigen deutschen Schulblasorchester. Der bereits bei mehreren Wettbewerben erfolgreiche Klangkörper überzeugt mit einer mehr als soliden Leistung. »Oregon« steht jedoch zweifellos an der Obergrenze des Möglichen.","dbetzdorf","BBEKOB","","","","","","","Bätzing","",""
"Blende auf","120","Deutschland","Burger","Unter Klaus Achs war das Polizeiorchester Schleswig-Holstein eine zum Blasorchester erweiterte Big Band. Daher ist es nicht verwunderlich, daß auf dieser CD überwiegend Blasmusik im Big-Band-Sound zu hören ist, und zwar in vorbildlichen Interpretationen.","dblendeauf","KOB","","","","","","","Burger","",""
"Brass Band – Made in Germany","121","Deutschland","musiContact","Erste Studio-CD der führenden deutschen Brassband, die sich bisher bei mehreren internationalen Wettbewerben gut präsentieren konnte.","dbrassbrassband","BRB","","","","","","","musiContact","",""
"Brilon live","122","Deutschland","PK-Audio","Dokumentation der interessantesten Wertungsspiel-Darbietungen der Ober- und Höchststufe beim 3. Landesmusikfest Nordrhein-Westfalen im Mai 1997 in Brilon. Absolute Höhepunkte waren die Aufführungen vom »Sea Drift« (Deutsche Erstaufführung durch das Jugendorchester Havixbeck) und »Of Sailors and Whales« (Stadtkapelle Memmingen).","dbrilonlive","KOB","","","","2","","","PK-Audio","",""
"Cartoon","1638","Deutschland","Bauer ACD 6018-3","»Abschiedsgeschenk« von Harry D. Bath, der Ende 1996 nach zehn Jahren das Dirigentenpult des Landesblasorchesters Baden-Württemberg verließ. Mit Ausnahme von »Cartoon«, den beiden Grainger-Kompositionen und dem »Pas redoublé« hört man ausschließlich Aufnahmen, die auch auf früheren CDs zu finden sind. »Eine CD, die man auch beim Autofahren hören kann«, meinte Harry D. Bath. Auf der Autobahn hat man jedoch kaum eine Chance, den leisen Anfang von »Crescendo« wahrzunehmen.","dcartoonlbobw","KOB","Carpe Diem Musikverlag","39,90","ACD6018-3","","","","Bauer","20.4","1:03:49"
"Clarinettissimo","1639","Deutschland","Bauer BCD-7181","Eine für ein Musikkorps der Bundeswehr durch und durch ungewöhnliche Aufnahme. Armin Ziegler und Achim Pfeifer, frühere Angehörige des Koblenzer Musikkorps und heute Mitglieder renommierter Sinfonieorchester, stellten sich dem Heeresmusikkorps 300 als Solisten zur Verfügung. Während Ponchielli und Bassi die Tradition – Original und Bearbeitung zudem – vertreten, werden mit Artie Shaws Konzert der Jazz und die Nähe zur Big Band auf hohem Niveau gewürdigt. Beachtliches solistisches Können und die Spielfreude der Musiker zeichnen diese CD aus. Thomas Klinkhammer am Pult erweist sich als einfühlsamer Begleiter mit stilsicherem musikalischen Instinkt. ","dclarinettissimo","KOB","Bauer Studios","29,90","BCD7181","","","","Bauer","15.29",""
"Collage","123","Deutschland","Jaumann","Mehr als fünf Jahre nach ihrem ersten Konzert präsentierte sich die Deutsche Bläserphilharmonie erstmals auf CD. Diskussionen über einen zu geringen deutschen Repertoire-Anteil sollten angesichts des exzeptionell guten Niveaus der Darbietungen schnell verstummen.","dcollage","KOB","Carpe Diem Musikverlag","35,00","CD00014","","","","Jaumann","17.9",""
"con fuoco","1640","Deutschland","Bauer BCD-7155","","dconfuoco","KOBVOB","Bauer Studios","29,90","BCD7155","","","","Bauer","15.29",""
"Concert 2","124","Deutschland","CES","","dconcert2gmk","KOB","","","","","","","CES","",""
"Concert Edition Vol. 1","1641","Deutschland","Bauer BCD 7140-3","","dteditionvol1","KOB","Bauer Studios","29,90","BCD7140-3","","","","Bauer","15.29",""
"Concert Edition Vol. III","1643","Deutschland","Bauer","Auch in der dritten CD der Reihe »Concert Edition« hebt sich das Ausbildungsmusikkorps der Bundeswehr unter Leitung von Walter Ratzek in beachtenswerter Weise vom Gros der Musikkorps der Bundeswehr ab. Sorgfältig getroffene Auswahl der Kompositionen für diese Produktion und musikalisches Engagement vermitteln nicht nur die gesamte Bandbreite sinfonischer und unterhaltender Blasmusik, sondern unterstreichen vielmehr, zu welchen Leistungen ein Orchester in Ausbildung fähig ist. Ratzeks persönlicher Stil wird besonders aus seiner Interpretation der »Druiden« (Vol. 2) hör- und spürbar, wobei er sich darüber hinaus erneut als Meister auch der duftigen Unterhaltung erweist.","dteditionvol3","KOB","Bauer Studios","29,90","BCD7208-3","","","","Bauer","15.29",""
"Création","125","Deutschland","LMR Bad.-Württ. ","","dcreation","KOBBLE","","","","","","","LMR Bad.-Württ.","","1:10:11"
"Crescendo – Konzertante Blasmusik","126","Deutschland","Deuring","","dcrescendo","KOB","","29,00","BOK01","","","","Deuring","14.83",""
"Da Capo","1644","Deutschland","Bauer BCD 7085-3","","dtdacapohannover","KOB","Bauer Studios","29,90","BCD7085-3","","","","Bauer","15.29",""
"Dancing Winds","127","Deutschland","MUMU 3016","","ddancingwinds","KOB","","","","","","","MUMU","",""
"Das Große Berliner Blasorchester","128","Deutschland","Amos 5750","","dtberlinwindorchestra","KOB","Amos","34,00","5750","","","","Amos","17.38",""
"Das große Platzkonzert","129","Deutschland","Barbarossa 01348-2","Das Repertoire der Blasmusik in der früheren DDR wich deutlich von der im gleichen Zeitraum im Westen vorherrschenden Musik ab. Sinfonische Kompositionen waren eigentlich erst in Ansätzen vorhanden; bestimmend dagegen war die Unterhaltung auf hohem Niveau. Den beiden berücksichtigten CDs mit dem Zentralen Orchester der NVA kommt insoweit dokumentarische Aussagekraft zu, wobei """"The Last Concert"""" (Serpent, SERCD 903; s.u.) in der Tat den letzten Auslandseinsatz des Orchesters vor der Wiedervereinigung Deutschlands musikalisch festhält.","","KOB","","","","","","","Barbarossa","",""
"Das ist Blasmusik – 5. Landesmusikfest Ehingen: Höhepunkte der Wettbewerbe ","1645","Deutschland","Bauer BCD 7205","Auf überaus beachtlichem Niveau präsentieren sich hier acht Höchststufen- und je ein Mittel- und Oberstufenverein aus Baden-Württemberg, die im Rahmen des 5. Landesmusikfestes 1998 in Ehingen am Wettbewerb teilgenommen haben. Auf den vorderen Plätzen lagen die Stadtkapelle Kirchheim unter Teck (»Trittico«, Höchststufe), die Stadtkapelle Wernau (»Der Traum des Oenghus«, Oberstufe) und der Musikverein Ziegelbach (»Saga«, Mittelstufe).","dehingen98","KOB","Bauer Studios","44,00","BCD7205","2","","","Bauer","22.5",""
"Das Platzkonzert – Die große internationale Marschparade","130","Deutschland","Activ 5-2799","","drboplatz","KOB","","","","","","","Activ","",""
"Das Sonntagskonzert","131","Deutschland","Musikverein Gerlingen","Eines der führenden Blasorchester im südlichen Sauerland präsentiert sich von seiner niveauvoll-unterhaltenden Seite.","","KOB","","","","","","","Gerlingen","",""
"Taubertäler Bläsertage 1997 – Deutsche Filmmusik","1646","Deutschland","Bauer BCD-7178","An ein Kursorchester darf man nicht den Anspruch richten, zum Abschluß einer intensiven Arbeitsphase, eine ausgefeilte CD abzuliefern. Der Mitschnitt eines Konzertes läßt dennoch Rückschlüsse darauf zu, wo die Blasmusik in Deutschland heute steht und zwar in bezug auf das Repertoire und das Leistungsvermögen der Musiker. Walter Ratzek und Philip Sparke dirigieren hier jeweils ihre eigenen Bearbeitungen.","dfilmmusik","KOB","Bauer Studios","29,90","BCD7178","","","","Bauer","15.29",""
"Die 1ste","132","Deutschland","Stephan Müller","Erste (Live-)CD eines überwiegend studentisch geprägten Auswahlorchesters. In Anbetracht der Tatsache, daß man sich nur zweimal pro Jahr zu Arbeitsphasen trifft, ist das Niveau als herausragend zu bezeichnen.","ddie1stesuedwest","KOB","","","","","","","Müller","",""
"Die 5 Jahreszeiten","133","Deutschland","HeBu HRCD 9603","Eine der ersten deutschen Verlags-CDs, die dazu noch ohne ein Berufsblasorchester auskommt. Die zum Teil recht anspruchsvollen Kompositionen werden sehr engagiert vorgetragen. Mit den Werken von Ross und Wössner ist bewiesen, daß es auch jenseits von Rolf Rudin, Stephan Adam und den Mitgliedern des Borgsdorfer Kreises ernstzunehmende Blasmusikkomponisten in Deutschland gibt.","d5jahreszeiten","KOB","HeBu Records","36,00","HRCD9603","","","","HeBu Records ","18.41",""
"Die Druiden","1647","Deutschland","Bauer ACD 6014-3","Die CD entstand im zeitlichen Umfeld des »Mini WMC« 1995 in Kerkrade, wo man mit den Kompositionen von Sparke, Curnow und Comitas gerade beim besonders kritischen niederländischen Publikum weitere Fans gewinnen konnte.","ddiedruiden","KOB","Bauer Studios","39,90","ACD6014-3","","","","Bauer","20.4",""
"Die Moldau","134","Deutschland","ASM","Gelungene erste CD eines Höchststufenorchesters aus der Region Lindau/Bodensee. Das titelgebende Stück erklingt in einem Arrangement aus den eigenen Reihen.","","KOB","","","","","","","ASM","",""
